학번,입학일자,교육과정,등록학기,학년,주야,현학적,학과명,성별,전공1,전공2,부전공,비고,공학인증여부,연도,학기,코드,분반,과목명,학점,성적,재이수여부
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2016,1,GEK10009,01,공동체리더십훈련2,0.5,,Y
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2016,1,GEK10095,04,Calculus 1,3,,Y
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2016,1,GEK20001,01,채플(한국어) 3,0,,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2016,1,GEK20046,01,사회봉사2,1,,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2016,1,MEC20051,02,경영정보시스템론,3,,N
21500470,20150301,,3,2,주간,입학,경영경제학부,남,경영학,ICT융합,,연계,,2016,1,MEC20055,04,회계실무,3,,N
21500471,20150301,,2,1,주간,군입대휴학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GCS10002,04,ICT 응용 입문,2,D+,N
21500471,20150301,,2,1,주간,군입대휴학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GCS10037,05,중국어1,3,F,N
21500471,20150301,,2,1,주간,군입대휴학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GEK10001,01,채플(한국어) 1,0,P,N
21500471,20150301,,2,1,주간,군입대휴학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GEK10008,01,공동체리더십훈련1,0.5,PD,N
21500471,20150301,,2,1,주간,군입대휴학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GEK10011,01,창조와 진화,2,F,N
21500471,20150301,,2,1,주간,군입대휴학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GEK10015,01,한동인성교육,1,F,N
21500471,20150301,,2,1,주간,군입대휴학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GEK10055,02,물리학 1,3,F,N
21500471,20150301,,2,1,주간,군입대휴학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GEK10096,02,Calculus 2,3,D+,N
21500471,20150301,,2,1,주간,군입대휴학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,GEK20058,02,성경의 이해,2,F,N
21500471,20150301,,2,1,주간,군입대휴학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,PCO10012,12,English Foundation,3,F,N
21500471,20150301,,2,1,주간,군입대휴학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,GCS10007,02,오피스활용,2,B+,N
21500471,20150301,,2,1,주간,군입대휴학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,GCS10052,03,English Foundation ,3,C+,Y
21500471,20150301,,2,1,주간,군입대휴학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,GCS10058,05,C 프로그래밍,3,D0,N
21500471,20150301,,2,1,주간,군입대휴학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,GEK10002,01,채플(한국어) 2,0,P,N
21500471,20150301,,2,1,주간,군입대휴학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,GEK10009,01,공동체리더십훈련2,0.5,PD,N
21500471,20150301,,2,1,주간,군입대휴학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,GEK10011,01,창조와 진화,2,B+,Y
21500471,20150301,,2,1,주간,군입대휴학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,GEK10015,01,한동인성교육,1,P,Y
21500471,20150301,,2,1,주간,군입대휴학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,HMM10001,01,공학설계입문,3,C+,N
21500471,20150301,,2,1,주간,군입대휴학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,2,IID10005,02,드로잉기초 2,3,P,N
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2015,1,GCS10001,03,소프트웨어 입문,2,C+,N
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2015,1,GCS10037,11,중국어1,3,C+,N
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2015,1,GEK10001,01,채플(한국어) 1,0,P,N
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2015,1,GEK10008,01,공동체리더십훈련1,0.5,P,N
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2015,1,GEK10011,01,창조와 진화,2,B0,N
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2015,1,GEK10033,01,한국문학의이해,3,B0,N
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2015,1,GEK10070,01,생활속의 생명과학,3,B0,N
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2015,1,GEK10095,01,Calculus 1,3,C+,N
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2015,1,GEK20058,07,성경의 이해,2,F,N
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2015,2,GEK10002,01,채플(한국어) 2,0,P,N
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2015,2,GEK10009,01,공동체리더십훈련2,0.5,P,N
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2015,2,GEK10015,01,한동인성교육,1,PD,N
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2015,2,GEK10041,03,심리학개론,3,C+,N
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2015,2,GEK10076,02,비전과 진로탐색,1,P,N
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2015,2,GEK10090,01,물리학 개론,3,C+,N
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2015,2,GEK10096,02,Calculus 2,3,C+,N
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2015,2,GEK20058,01,성경의 이해,2,P,Y
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2015,2,GEK20059,03,기독교의 이해,2,P,N
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2015,2,GEK30022,01,리더십의 이해,2,PD,N
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2016,1,CCC20050,01,인간커뮤니케이션,3,,N
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2016,1,CCC20064,01,방송학개론,3,,N
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2016,1,GCS10007,01,오피스활용,2,,N
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2016,1,GCS10052,03,English Foundation ,3,,N
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2016,1,GEK20001,01,채플(한국어) 3,0,,N
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2016,1,GEK20008,01,공동체리더십훈련3,0.5,,N
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2016,1,ISE10052,01,국제관계학입문,3,,N
21500472,20150301,,3,2,주간,입학,언론정보문화학부,여,언론정보학,국제지역학,,연계,,2016,1,ISE20085,01,국제개발협력의 이해,3,,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2015,1,GCS10002,04,ICT 응용 입문,2,B0,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2015,1,GEE10001,01,English Chapel 1,0,P,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2015,1,GEK10008,01,공동체리더십훈련1,0.5,P,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2015,1,GEK10041,02,심리학개론,3,C+,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2015,1,GEK20033,01,한국기독교의 역사와 문화,3,D+,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2015,1,GEK20051,01,Mission Perspective,2,B0,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2015,1,GEK20064,02,성경과 영적 성장,2,PD,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2015,1,ISE10052,01,국제관계학입문,3,C0,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2015,1,PCO10013,13,English Communication,3,C0,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2015,2,GCS10038,04,중국어2,3,B0,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2015,2,GEE10002,01,English Chapel 2,0,P,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2015,2,GEK10009,01,공동체리더십훈련2,0.5,P,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2015,2,GEK10015,01,한동인성교육,1,P,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2015,2,GEK10042,01,사회복지개론,3,A0,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2015,2,GEK10098,01,교회음악 연습,2,P,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2015,2,GEK30015,02,현대사회와선교,3,B0,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2015,2,ISE10002,01,언어학개론,3,B0,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2015,2,ISE10051,01,정치학개론,3,B+,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2016,1,GCS20001,17,English Reading and Discussion,3,,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2016,1,GEE20001,01,English Chapel 3,0,,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2016,1,GEK10046,01,사회봉사1,1,,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2016,1,GEK10070,01,생활속의 생명과학,3,,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2016,1,GEK20008,01,공동체리더십훈련3,0.5,,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2016,1,ISE20040,01,Reading and Reflecting through Great Minds,3,,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2016,1,ISE20081,01,중동사회의 이해,3,,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2016,1,ISE20084,01,지역학 입문,3,,N
21500473,20150301,,3,2,주간,입학,국제어문학부,여,국제지역학,영어,,복수,,2016,1,ISE20085,01,국제개발협력의 이해,3,,N
21500474,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,남,시각디자인,ICT융합,,연계,,2015,1,ECE10020,01,공학설계입문,3,B+,N
21500474,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,남,시각디자인,ICT융합,,연계,,2015,1,GEK10008,01,공동체리더십훈련1,0.5,P,N
21500474,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,남,시각디자인,ICT융합,,연계,,2015,1,GEK10015,01,한동인성교육,1,P,N
21500474,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,남,시각디자인,ICT융합,,연계,,2015,1,GEK10038,01,물리학실험1,1,P,N
21500474,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,남,시각디자인,ICT융합,,연계,,2015,1,GEK10090,01,물리학 개론,3,A0,N
21500474,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,남,시각디자인,ICT융합,,연계,,2015,1,GEK10091,01,컴퓨터공학개론,2,P,N
21500474,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,남,시각디자인,ICT융합,,연계,,2015,1,GEK10095,03,Calculus 1,3,A+,N
21500474,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,남,시각디자인,ICT융합,,연계,,2015,1,GEK20063,01,성경과 삶,2,P,N
21500474,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,남,시각디자인,ICT융합,,연계,,2015,1,MEC10002,05,경영학입문,3,B+,N
21500474,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,남,시각디자인,ICT융합,,연계,,2015,2,CUE30007,02,건축설계2,4,B0,N
21500474,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,남,시각디자인,ICT융합,,연계,,2015,2,GCS10004,01,파이썬 프로그래밍,3,B0,N
21500474,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,남,시각디자인,ICT융합,,연계,,2015,2,GCS10052,02,English Foundation ,3,A+,N
21500474,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,남,시각디자인,ICT융합,,연계,,2015,2,GEK10001,01,채플(한국어) 1,0,P,N
21500474,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,남,시각디자인,ICT융합,,연계,,2015,2,GEK10009,01,공동체리더십훈련2,0.5,P,N
21500474,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,남,시각디자인,ICT융합,,연계,,2015,2,GEK10011,01,창조와 진화,2,A+,N
21500474,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,남,시각디자인,ICT융합,,연계,,2015,2,GEK20065,03,기독교와 비교 종교,2,P,N
21500474,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,남,시각디자인,ICT융합,,연계,,2015,2,IID10005,02,드로잉기초 2,3,P,N
21500474,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,남,시각디자인,ICT융합,,연계,,2015,4,GEK10046,01,사회봉사1,1,P,N
21500474,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,남,시각디자인,ICT융합,,연계,,2016,1,CCE20002,01,ICT 융합 입문,3,,N
21500474,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,남,시각디자인,ICT융합,,연계,,2016,1,CUE30001,02,건축설계1,4,,N
21500474,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,남,시각디자인,ICT융합,,연계,,2016,1,GEK10002,01,채플(한국어) 2,0,,N
21500474,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,남,시각디자인,ICT융합,,연계,,2016,1,GEK10030,01,철학개론,3,,N
21500474,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,남,시각디자인,ICT융합,,연계,,2016,1,GEK20008,01,공동체리더십훈련3,0.5,,N
21500474,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,남,시각디자인,ICT융합,,연계,,2016,1,IID20006,03,시각디자인기초,3,,N
21500474,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,남,시각디자인,ICT융합,,연계,,2016,1,IID20013,01,Typography Design 1,3,,N
21500474,20150301,,3,2,주간,입학,콘텐츠융합디자인학부,남,시각디자인,ICT융합,,연계,,2016,1,IID20016,03,아이디어 발상법,3,,N
21500475,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,1,GCS10002,03,ICT 응용 입문,2,C+,N
21500475,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,1,GCS10012,01,인문사회계 글쓰기,3,B+,N
21500475,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,1,GCS10037,13,중국어1,3,B0,N
21500475,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,1,GEK10002,01,채플(한국어) 2,0,P,N
21500475,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,1,GEK10008,01,공동체리더십훈련1,0.5,PD,N
21500475,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,1,GEK10011,03,창조와 진화,2,B+,N
21500475,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,1,GEK10030,01,철학개론,3,B+,N
21500475,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,1,GEK20058,01,성경의 이해,2,P,N
21500475,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,1,UIL30051,01,Survey of American Law,3,B0,N
21500475,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,2,GCS10058,03,C 프로그래밍,3,D0,N
21500475,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,2,GEK10001,01,채플(한국어) 1,0,P,N
21500475,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,2,GEK10009,01,공동체리더십훈련2,0.5,PD,N
21500475,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,2,GEK10015,01,한동인성교육,1,PD,N
21500475,20150301,,3,2,주간,입학,경영경제학부,남,경영학,경제학,,복수,,2015,2,GEK10090,01,물리학 개론,3,C0,N
